,Station,Lat,Lon,Year,Month,Max Temp,Min Temp,Air Frost,Total Rain,Total Sun
25777,Shawbury,52.794,-2.663,1989.0,1.0,9.3,2.3,8.0,22.2,63.6
25778,Shawbury,52.794,-2.663,1989.0,2.0,9.5,1.4,7.0,48.3,97.0
25779,Shawbury,52.794,-2.663,1989.0,3.0,11.3,2.6,6.0,47.8,104.1
25780,Shawbury,52.794,-2.663,1989.0,4.0,10.1,1.6,12.0,79.6,129.3
25781,Shawbury,52.794,-2.663,1989.0,5.0,17.9,7.1,0.0,26.4,257.1
25782,Shawbury,52.794,-2.663,1989.0,6.0,19.7,8.4,0.0,43.1,239.1
25783,Shawbury,52.794,-2.663,1989.0,7.0,23.3,12.1,0.0,27.5,260.5
25784,Shawbury,52.794,-2.663,1989.0,8.0,21.6,10.5,0.0,39.7,240.6
25785,Shawbury,52.794,-2.663,1989.0,9.0,18.7,8.9,0.0,26.1,119.8
25786,Shawbury,52.794,-2.663,1989.0,10.0,15.0,7.6,0.0,63.9,87.3
25787,Shawbury,52.794,-2.663,1989.0,11.0,9.2,2.4,8.0,48.0,66.9
25788,Shawbury,52.794,-2.663,1989.0,12.0,6.5,1.1,11.0,116.2,15.8
25789,Shawbury,52.794,-2.663,1990.0,1.0,9.5,2.9,6.0,107.0,71.5
25790,Shawbury,52.794,-2.663,1990.0,2.0,10.7,4.1,2.0,76.5,74.7
25791,Shawbury,52.794,-2.663,1990.0,3.0,12.1,4.0,5.0,13.3,124.1
25792,Shawbury,52.794,-2.663,1990.0,4.0,13.2,1.6,11.0,24.1,179.8
25793,Shawbury,52.794,-2.663,1990.0,5.0,18.0,6.1,0.0,21.7,239.3
25794,Shawbury,52.794,-2.663,1990.0,6.0,17.8,9.4,0.0,47.8,138.7
25795,Shawbury,52.794,-2.663,1990.0,7.0,22.5,10.7,0.0,26.6,279.7
25796,Shawbury,52.794,-2.663,1990.0,8.0,23.4,12.7,0.0,34.9,183.1
25797,Shawbury,52.794,-2.663,1990.0,9.0,17.3,8.0,0.0,54.4,140.9
25798,Shawbury,52.794,-2.663,1990.0,10.0,14.8,8.4,0.0,58.6,92.3
25799,Shawbury,52.794,-2.663,1990.0,11.0,9.4,2.9,8.0,54.1,49.7
25800,Shawbury,52.794,-2.663,1990.0,12.0,6.8,0.9,12.0,83.8,40.2
25801,Shawbury,52.794,-2.663,1991.0,1.0,5.6,-0.6,18.0,59.3,61.3
25802,Shawbury,52.794,-2.663,1991.0,2.0,5.3,-2.4,22.0,31.9,59.5
25803,Shawbury,52.794,-2.663,1991.0,3.0,11.1,3.6,7.0,57.3,75.1
25804,Shawbury,52.794,-2.663,1991.0,4.0,12.2,3.3,7.0,53.8,139.4
25805,Shawbury,52.794,-2.663,1991.0,5.0,15.1,6.5,2.0,12.1,137.1
25806,Shawbury,52.794,-2.663,1991.0,6.0,15.9,7.5,1.0,64.4,146.3
25807,Shawbury,52.794,-2.663,1991.0,7.0,21.6,12.6,0.0,71.6,195.4
25808,Shawbury,52.794,-2.663,1991.0,8.0,21.7,11.1,0.0,24.0,198.0
25809,Shawbury,52.794,-2.663,1991.0,9.0,19.8,8.4,0.0,25.4,169.2
25810,Shawbury,52.794,-2.663,1991.0,10.0,13.1,6.8,0.0,49.3,86.7
25811,Shawbury,52.794,-2.663,1991.0,11.0,9.7,3.0,5.0,52.5,51.5
25812,Shawbury,52.794,-2.663,1991.0,12.0,7.3,1.6,11.0,16.1,29.1
25813,Shawbury,52.794,-2.663,1992.0,1.0,5.8,0.2,14.0,50.8,26.3
25814,Shawbury,52.794,-2.663,1992.0,2.0,9.1,2.3,9.0,20.8,64.3
25815,Shawbury,52.794,-2.663,1992.0,3.0,10.8,3.4,2.0,52.7,73.8
25816,Shawbury,52.794,-2.663,1992.0,4.0,12.6,4.2,3.0,43.0,126.1
25817,Shawbury,52.794,-2.663,1992.0,5.0,18.3,7.5,1.0,82.6,243.5
25818,Shawbury,52.794,-2.663,1992.0,6.0,20.1,9.6,0.0,56.4,190.8
25819,Shawbury,52.794,-2.663,1992.0,7.0,19.9,11.2,0.0,77.5,148.1
25820,Shawbury,52.794,-2.663,1992.0,8.0,18.9,10.1,0.0,107.9,165.5
25821,Shawbury,52.794,-2.663,1992.0,9.0,16.8,8.9,0.0,76.5,101.8
25822,Shawbury,52.794,-2.663,1992.0,10.0,10.8,3.6,5.0,63.1,76.6
25823,Shawbury,52.794,-2.663,1992.0,11.0,10.7,3.1,4.0,98.2,61.9
25824,Shawbury,52.794,-2.663,1992.0,12.0,6.1,-0.5,15.0,38.6,38.5
25825,Shawbury,52.794,-2.663,1993.0,1.0,9.1,2.1,8.0,59.9,35.6
25826,Shawbury,52.794,-2.663,1993.0,2.0,7.5,1.7,8.0,9.5,47.6
25827,Shawbury,52.794,-2.663,1993.0,3.0,10.2,2.4,9.0,13.4,96.7
25828,Shawbury,52.794,-2.663,1993.0,4.0,13.3,5.0,4.0,46.1,107.6
25829,Shawbury,52.794,-2.663,1993.0,5.0,15.6,6.3,1.0,99.6,169.5
25830,Shawbury,52.794,-2.663,1993.0,6.0,19.4,9.5,0.0,63.5,198.1
25831,Shawbury,52.794,-2.663,1993.0,7.0,19.2,10.3,0.0,56.5,189.6
25832,Shawbury,52.794,-2.663,1993.0,8.0,18.5,8.8,0.0,51.9,169.5
25833,Shawbury,52.794,-2.663,1993.0,9.0,15.9,7.6,0.0,77.7,76.4
25834,Shawbury,52.794,-2.663,1993.0,10.0,11.2,3.8,6.0,67.2,96.9
25835,Shawbury,52.794,-2.663,1993.0,11.0,6.7,0.6,14.0,57.6,48.3
25836,Shawbury,52.794,-2.663,1993.0,12.0,7.9,1.5,10.0,122.4,49.7
25837,Shawbury,52.794,-2.663,1994.0,1.0,8.0,1.3,11.0,63.2,67.5
25838,Shawbury,52.794,-2.663,1994.0,2.0,5.7,-0.4,15.0,55.1,54.3
25839,Shawbury,52.794,-2.663,1994.0,3.0,11.0,4.0,2.0,55.1,111.0
25840,Shawbury,52.794,-2.663,1994.0,4.0,12.1,3.3,4.0,47.8,188.0
25841,Shawbury,52.794,-2.663,1994.0,5.0,14.5,6.1,0.0,43.1,147.7
25842,Shawbury,52.794,-2.663,1994.0,6.0,18.7,9.1,0.0,20.2,194.7
25843,Shawbury,52.794,-2.663,1994.0,7.0,22.9,11.3,0.0,46.3,232.5
25844,Shawbury,52.794,-2.663,1994.0,8.0,20.0,11.0,0.0,41.0,165.9
25845,Shawbury,52.794,-2.663,1994.0,9.0,15.9,8.6,0.0,102.6,103.3
25846,Shawbury,52.794,-2.663,1994.0,10.0,13.6,5.7,1.0,49.5,107.8
25847,Shawbury,52.794,-2.663,1994.0,11.0,12.5,6.5,1.0,58.7,47.4
25848,Shawbury,52.794,-2.663,1994.0,12.0,9.4,2.6,8.0,95.9,50.8
25849,Shawbury,52.794,-2.663,1995.0,1.0,8.1,0.7,11.0,104.9,53.6
25850,Shawbury,52.794,-2.663,1995.0,2.0,9.5,2.9,4.0,91.9,77.9
25851,Shawbury,52.794,-2.663,1995.0,3.0,9.6,0.6,15.0,44.3,161.0
25852,Shawbury,52.794,-2.663,1995.0,4.0,13.3,4.0,5.0,18.5,194.6
25853,Shawbury,52.794,-2.663,1995.0,5.0,16.3,6.0,3.0,56.3,191.2
25854,Shawbury,52.794,-2.663,1995.0,6.0,19.1,8.7,0.0,13.2,235.0
25855,Shawbury,52.794,-2.663,1995.0,7.0,23.8,12.9,0.0,33.8,231.3
25856,Shawbury,52.794,-2.663,1995.0,8.0,25.2,12.2,0.0,7.8,273.5
25857,Shawbury,52.794,-2.663,1995.0,9.0,17.5,8.3,0.0,83.8,129.6
25858,Shawbury,52.794,-2.663,1995.0,10.0,16.3,8.2,1.0,31.7,135.6
25859,Shawbury,52.794,-2.663,1995.0,11.0,10.3,3.1,9.0,32.3,64.1
25860,Shawbury,52.794,-2.663,1995.0,12.0,4.2,-1.0,16.0,83.4,44.9
25861,Shawbury,52.794,-2.663,1996.0,1.0,6.0,2.5,8.0,32.1,11.5
25862,Shawbury,52.794,-2.663,1996.0,2.0,5.6,-1.7,21.0,57.3,85.3
25863,Shawbury,52.794,-2.663,1996.0,3.0,6.8,1.4,9.0,46.7,55.5
25864,Shawbury,52.794,-2.663,1996.0,4.0,12.6,3.5,6.0,59.5,106.9
25865,Shawbury,52.794,-2.663,1996.0,5.0,13.4,4.1,9.0,49.6,180.8
25866,Shawbury,52.794,-2.663,1996.0,6.0,19.2,7.7,0.0,29.5,252.2
25867,Shawbury,52.794,-2.663,1996.0,7.0,21.3,10.2,0.0,23.6,226.8
25868,Shawbury,52.794,-2.663,1996.0,8.0,21.1,11.3,0.0,47.2,174.4
25869,Shawbury,52.794,-2.663,1996.0,9.0,17.8,8.3,0.0,13.7,133.2
25870,Shawbury,52.794,-2.663,1996.0,10.0,14.7,7.4,0.0,69.8,86.6
25871,Shawbury,52.794,-2.663,1996.0,11.0,9.1,1.6,15.0,65.8,91.8
25872,Shawbury,52.794,-2.663,1996.0,12.0,5.2,-0.4,17.0,43.5,51.0
25873,Shawbury,52.794,-2.663,1997.0,1.0,4.9,-1.2,20.0,10.4,33.1
25874,Shawbury,52.794,-2.663,1997.0,2.0,10.0,3.0,5.0,43.0,80.0
25875,Shawbury,52.794,-2.663,1997.0,3.0,11.8,3.7,3.0,24.2,119.6
25876,Shawbury,52.794,-2.663,1997.0,4.0,13.1,4.0,7.0,21.9,137.9
25877,Shawbury,52.794,-2.663,1997.0,5.0,16.2,5.7,2.0,87.0,232.9
25878,Shawbury,52.794,-2.663,1997.0,6.0,17.5,9.5,0.0,96.9,123.0
25879,Shawbury,52.794,-2.663,1997.0,7.0,21.3,10.8,0.0,40.6,237.4
25880,Shawbury,52.794,-2.663,1997.0,8.0,23.4,13.0,0.0,91.0,195.7
25881,Shawbury,52.794,-2.663,1997.0,9.0,17.6,9.4,0.0,21.0,138.4
25882,Shawbury,52.794,-2.663,1997.0,10.0,13.6,4.9,9.0,58.8,117.8
25883,Shawbury,52.794,-2.663,1997.0,11.0,11.2,5.1,6.0,68.3,39.3
25884,Shawbury,52.794,-2.663,1997.0,12.0,8.2,2.2,10.0,61.1,31.8
25885,Shawbury,52.794,-2.663,1998.0,1.0,7.3,1.6,11.0,81.4,46.5
25886,Shawbury,52.794,-2.663,1998.0,2.0,10.9,3.5,6.0,16.4,78.2
25887,Shawbury,52.794,-2.663,1998.0,3.0,11.3,4.4,5.0,64.4,88.1
25888,Shawbury,52.794,-2.663,1998.0,4.0,10.9,3.1,8.0,87.8,139.2
25889,Shawbury,52.794,-2.663,1998.0,5.0,17.3,7.7,0.0,12.8,205.4
25890,Shawbury,52.794,-2.663,1998.0,6.0,17.7,10.1,0.0,72.6,145.9
25891,Shawbury,52.794,-2.663,1998.0,7.0,19.1,10.9,0.0,35.3,159.9
25892,Shawbury,52.794,-2.663,1998.0,8.0,20.2,10.4,0.0,40.4,193.9
25893,Shawbury,52.794,-2.663,1998.0,9.0,17.9,10.2,0.0,77.3,112.2
25894,Shawbury,52.794,-2.663,1998.0,10.0,13.5,6.5,1.0,106.8,95.6
25895,Shawbury,52.794,-2.663,1998.0,11.0,9.1,1.8,11.0,41.2,72.2
25896,Shawbury,52.794,-2.663,1998.0,12.0,8.3,0.2,14.0,45.8,38.2
25897,Shawbury,52.794,-2.663,1999.0,1.0,8.5,1.1,11.0,90.7,59.9
25898,Shawbury,52.794,-2.663,1999.0,2.0,8.2,1.3,10.0,39.6,62.9
25899,Shawbury,52.794,-2.663,1999.0,3.0,10.4,3.2,3.0,47.2,100.0
25900,Shawbury,52.794,-2.663,1999.0,4.0,13.5,4.8,5.0,39.8,159.7
25901,Shawbury,52.794,-2.663,1999.0,5.0,16.7,8.4,0.0,54.1,147.4
25902,Shawbury,52.794,-2.663,1999.0,6.0,18.1,8.9,0.0,64.7,211.8
25903,Shawbury,52.794,-2.663,1999.0,7.0,22.5,11.7,0.0,14.0,242.9
25904,Shawbury,52.794,-2.663,1999.0,8.0,19.9,11.1,0.0,128.1,153.2
25905,Shawbury,52.794,-2.663,1999.0,9.0,19.6,10.0,0.0,125.3,178.5
25906,Shawbury,52.794,-2.663,1999.0,10.0,14.3,6.3,1.0,80.8,116.4
25907,Shawbury,52.794,-2.663,1999.0,11.0,10.6,4.1,3.0,34.2,66.1
25908,Shawbury,52.794,-2.663,1999.0,12.0,7.8,1.1,10.0,79.8,44.8
25909,Shawbury,52.794,-2.663,2000.0,1.0,8.0,1.4,13.0,23.0,59.8
25910,Shawbury,52.794,-2.663,2000.0,2.0,9.5,1.9,7.0,55.1,102.2
25911,Shawbury,52.794,-2.663,2000.0,3.0,10.9,2.5,11.0,15.8,120.8
25912,Shawbury,52.794,-2.663,2000.0,4.0,11.5,3.2,7.0,114.7,146.5
25913,Shawbury,52.794,-2.663,2000.0,5.0,16.5,6.1,0.0,43.6,211.2
25914,Shawbury,52.794,-2.663,2000.0,6.0,18.8,10.1,0.0,45.5,161.1
25915,Shawbury,52.794,-2.663,2000.0,7.0,19.4,10.6,0.0,72.6,174.6
25916,Shawbury,52.794,-2.663,2000.0,8.0,20.6,10.8,0.0,91.1,168.2
25917,Shawbury,52.794,-2.663,2000.0,9.0,18.3,10.3,0.0,101.7,119.0
25918,Shawbury,52.794,-2.663,2000.0,10.0,13.6,5.8,0.0,114.1,93.6
25919,Shawbury,52.794,-2.663,2000.0,11.0,9.7,2.8,7.0,111.6,53.4
25920,Shawbury,52.794,-2.663,2000.0,12.0,7.9,2.4,8.0,77.1,52.7
25921,Shawbury,52.794,-2.663,2001.0,1.0,5.8,-0.8,17.0,34.1,78.9
25922,Shawbury,52.794,-2.663,2001.0,2.0,7.7,-0.2,13.0,52.4,90.4
25923,Shawbury,52.794,-2.663,2001.0,3.0,8.5,1.2,8.0,49.8,99.6
25924,Shawbury,52.794,-2.663,2001.0,4.0,11.2,3.0,5.0,78.1,144.4
25925,Shawbury,52.794,-2.663,2001.0,5.0,17.1,6.9,0.0,68.7,225.3
25926,Shawbury,52.794,-2.663,2001.0,6.0,18.7,9.6,0.0,25.6,199.8
25927,Shawbury,52.794,-2.663,2001.0,7.0,21.3,11.6,0.0,38.7,185.1
25928,Shawbury,52.794,-2.663,2001.0,8.0,20.8,11.3,0.0,81.6,181.6
25929,Shawbury,52.794,-2.663,2001.0,9.0,16.7,9.7,0.0,46.4,101.0
25930,Shawbury,52.794,-2.663,2001.0,10.0,16.1,9.6,0.0,92.5,99.3
25931,Shawbury,52.794,-2.663,2001.0,11.0,11.0,3.4,6.0,28.2,53.6
25932,Shawbury,52.794,-2.663,2001.0,12.0,6.4,-0.7,21.0,24.6,66.0
25933,Shawbury,52.794,-2.663,2002.0,1.0,8.3,1.5,10.0,37.0,37.3
25934,Shawbury,52.794,-2.663,2002.0,2.0,9.9,3.3,5.0,63.0,67.9
25935,Shawbury,52.794,-2.663,2002.0,3.0,11.1,2.8,7.0,28.6,108.8
25936,Shawbury,52.794,-2.663,2002.0,4.0,13.7,3.2,7.0,34.2,152.7
25937,Shawbury,52.794,-2.663,2002.0,5.0,15.6,7.3,0.0,49.2,154.3
25938,Shawbury,52.794,-2.663,2002.0,6.0,18.1,9.4,0.0,54.2,120.3
25939,Shawbury,52.794,-2.663,2002.0,7.0,19.7,10.9,0.0,59.0,128.7
25940,Shawbury,52.794,-2.663,2002.0,8.0,20.6,11.7,0.0,58.6,122.9
25941,Shawbury,52.794,-2.663,2002.0,9.0,18.3,8.9,0.0,25.0,133.6
25942,Shawbury,52.794,-2.663,2002.0,10.0,13.1,5.6,3.0,104.6,91.3
25943,Shawbury,52.794,-2.663,2002.0,11.0,11.3,4.9,1.0,83.4,52.7
25944,Shawbury,52.794,-2.663,2002.0,12.0,7.4,3.5,2.0,84.2,36.2
25945,Shawbury,52.794,-2.663,2003.0,1.0,7.3,1.0,11.0,46.8,81.9
25946,Shawbury,52.794,-2.663,2003.0,2.0,7.2,-0.5,14.0,30.1,71.2
25947,Shawbury,52.794,-2.663,2003.0,3.0,12.0,1.1,13.0,25.6,153.6
25948,Shawbury,52.794,-2.663,2003.0,4.0,14.5,3.9,4.0,39.6,163.0
25949,Shawbury,52.794,-2.663,2003.0,5.0,15.9,7.2,1.0,73.6,153.3
25950,Shawbury,52.794,-2.663,2003.0,6.0,20.4,10.3,0.0,41.0,160.6
25951,Shawbury,52.794,-2.663,2003.0,7.0,21.2,12.1,0.0,100.0,141.9
25952,Shawbury,52.794,-2.663,2003.0,8.0,22.1,12.0,0.0,27.4,164.9
25953,Shawbury,52.794,-2.663,2003.0,9.0,19.2,7.9,0.0,33.2,151.5
25954,Shawbury,52.794,-2.663,2003.0,10.0,12.8,3.9,7.0,57.8,120.2
25955,Shawbury,52.794,-2.663,2003.0,11.0,11.0,3.7,7.0,35.4,60.3
25956,Shawbury,52.794,-2.663,2003.0,12.0,7.8,0.9,17.0,72.0,45.1
25957,Shawbury,52.794,-2.663,2004.0,1.0,7.9,2.0,10.0,82.0,40.3
25958,Shawbury,52.794,-2.663,2004.0,2.0,8.3,1.8,13.0,37.0,94.1
25959,Shawbury,52.794,-2.663,2004.0,3.0,10.2,2.0,7.0,32.6,91.2
25960,Shawbury,52.794,-2.663,2004.0,4.0,13.1,5.4,1.0,65.4,93.9
25961,Shawbury,52.794,-2.663,2004.0,5.0,16.5,6.5,0.0,30.4,159.2
25962,Shawbury,52.794,-2.663,2004.0,6.0,19.5,10.1,0.0,46.2,163.5
25963,Shawbury,52.794,-2.663,2004.0,7.0,19.5,10.5,0.0,43.6,112.7
25964,Shawbury,52.794,-2.663,2004.0,8.0,21.2,12.5,0.0,112.8,115.4
25965,Shawbury,52.794,-2.663,2004.0,9.0,18.6,10.3,0.0,51.4,124.9
25966,Shawbury,52.794,-2.663,2004.0,10.0,13.5,6.7,0.0,94.1,75.8
25967,Shawbury,52.794,-2.663,2004.0,11.0,10.5,4.3,6.0,39.0,35.5
25968,Shawbury,52.794,-2.663,2004.0,12.0,8.8,2.2,9.0,35.4,48.5
25969,Shawbury,52.794,-2.663,2005.0,1.0,9.1,3.3,3.0,26.6,46.2
25970,Shawbury,52.794,-2.663,2005.0,2.0,7.0,1.0,11.0,30.4,53.1
25971,Shawbury,52.794,-2.663,2005.0,3.0,10.5,3.9,9.0,57.4,63.0
25972,Shawbury,52.794,-2.663,2005.0,4.0,12.9,4.5,3.0,71.6,103.2
25973,Shawbury,52.794,-2.663,2005.0,5.0,15.7,6.6,1.0,40.8,185.1
25974,Shawbury,52.794,-2.663,2005.0,6.0,20.4,10.4,0.0,72.0,170.6
25975,Shawbury,52.794,-2.663,2005.0,7.0,20.3,11.8,0.0,60.2,148.1
25976,Shawbury,52.794,-2.663,2005.0,8.0,21.0,10.3,0.0,39.2,178.0
25977,Shawbury,52.794,-2.663,2005.0,9.0,19.4,10.1,0.0,61.8,126.4
25978,Shawbury,52.794,-2.663,2005.0,10.0,15.7,10.1,0.0,87.2,47.6
25979,Shawbury,52.794,-2.663,2005.0,11.0,9.6,1.5,13.0,84.6,91.1
25980,Shawbury,52.794,-2.663,2005.0,12.0,7.7,0.9,12.0,33.6,53.9
25981,Shawbury,52.794,-2.663,2006.0,1.0,6.6,0.7,14.0,10.4,45.7
25982,Shawbury,52.794,-2.663,2006.0,2.0,6.4,0.6,11.0,32.3,62.9
25983,Shawbury,52.794,-2.663,2006.0,3.0,7.9,1.2,10.0,59.5,71.4
25984,Shawbury,52.794,-2.663,2006.0,4.0,12.3,4.4,3.0,45.0,123.4
25985,Shawbury,52.794,-2.663,2006.0,5.0,16.2,7.7,0.0,92.8,140.6
25986,Shawbury,52.794,-2.663,2006.0,6.0,20.9,10.5,0.0,17.2,195.1
25987,Shawbury,52.794,-2.663,2006.0,7.0,25.6,12.7,0.0,17.4,273.4
25988,Shawbury,52.794,-2.663,2006.0,8.0,19.7,11.8,0.0,58.8,114.7
25989,Shawbury,52.794,-2.663,2006.0,9.0,20.5,11.4,0.0,52.8,126.3
25990,Shawbury,52.794,-2.663,2006.0,10.0,15.6,8.4,0.0,77.8,68.7
25991,Shawbury,52.794,-2.663,2006.0,11.0,11.6,3.2,6.0,53.0,92.4
25992,Shawbury,52.794,-2.663,2006.0,12.0,8.8,3.3,6.0,82.0,42.8
25993,Shawbury,52.794,-2.663,2007.0,1.0,9.8,3.5,5.0,79.0,54.8
25994,Shawbury,52.794,-2.663,2007.0,2.0,8.8,1.9,7.0,71.3,69.4
25995,Shawbury,52.794,-2.663,2007.0,3.0,11.0,2.0,7.0,42.4,135.4
25996,Shawbury,52.794,-2.663,2007.0,4.0,16.3,4.4,2.0,13.2,206.4
25997,Shawbury,52.794,-2.663,2007.0,5.0,16.1,6.8,0.0,118.0,140.9
25998,Shawbury,52.794,-2.663,2007.0,6.0,19.0,10.5,0.0,146.4,111.4
25999,Shawbury,52.794,-2.663,2007.0,7.0,18.8,10.8,0.0,138.8,146.4
26000,Shawbury,52.794,-2.663,2007.0,8.0,19.7,10.4,0.0,25.2,163.4
26001,Shawbury,52.794,-2.663,2007.0,9.0,17.6,9.4,0.0,30.0,125.7
26002,Shawbury,52.794,-2.663,2007.0,10.0,14.6,6.1,3.0,18.7,102.0
26003,Shawbury,52.794,-2.663,2007.0,11.0,10.6,4.0,7.0,48.6,38.5
26004,Shawbury,52.794,-2.663,2007.0,12.0,7.9,1.6,12.0,65.6,38.9
26005,Shawbury,52.794,-2.663,2008.0,1.0,9.7,2.8,7.0,84.6,44.2
26006,Shawbury,52.794,-2.663,2008.0,2.0,9.6,-0.5,15.0,22.2,118.4
26007,Shawbury,52.794,-2.663,2008.0,3.0,9.7,2.0,7.0,57.8,100.2
26008,Shawbury,52.794,-2.663,2008.0,4.0,11.5,3.3,5.0,60.6,107.4
26009,Shawbury,52.794,-2.663,2008.0,5.0,17.7,8.3,0.0,32.8,149.3
26010,Shawbury,52.794,-2.663,2008.0,6.0,18.6,8.9,0.0,34.6,164.9
26011,Shawbury,52.794,-2.663,2008.0,7.0,20.8,11.5,0.0,81.4,139.3
26012,Shawbury,52.794,-2.663,2008.0,8.0,19.9,12.6,0.0,107.0,95.7
26013,Shawbury,52.794,-2.663,2008.0,9.0,17.3,9.1,0.0,90.6,100.6
26014,Shawbury,52.794,-2.663,2008.0,10.0,13.3,5.8,2.0,86.6,110.6
26015,Shawbury,52.794,-2.663,2008.0,11.0,9.5,4.0,6.0,62.6,53.8
26016,Shawbury,52.794,-2.663,2008.0,12.0,6.6,0.4,16.0,53.6,56.5
26017,Shawbury,52.794,-2.663,2009.0,1.0,6.2,-0.6,15.0,46.0,63.1
26018,Shawbury,52.794,-2.663,2009.0,2.0,7.3,1.5,12.0,23.8,48.5
26019,Shawbury,52.794,-2.663,2009.0,3.0,11.1,2.5,8.0,19.0,141.1
26020,Shawbury,52.794,-2.663,2009.0,4.0,14.4,4.7,2.0,43.4,136.6
26021,Shawbury,52.794,-2.663,2009.0,5.0,16.4,6.8,0.0,40.8,177.1
26022,Shawbury,52.794,-2.663,2009.0,6.0,19.5,9.3,0.0,67.8,157.6
26023,Shawbury,52.794,-2.663,2009.0,7.0,19.8,11.4,0.0,110.8,138.0
26024,Shawbury,52.794,-2.663,2009.0,8.0,20.6,11.6,0.0,26.8,180.6
26025,Shawbury,52.794,-2.663,2009.0,9.0,18.2,9.5,0.0,25.2,129.9
26026,Shawbury,52.794,-2.663,2009.0,10.0,15.4,7.1,1.0,58.0,79.8
26027,Shawbury,52.794,-2.663,2009.0,11.0,11.1,5.3,2.0,104.2,59.0
26028,Shawbury,52.794,-2.663,2009.0,12.0,5.6,-0.7,16.0,52.0,74.6
26029,Shawbury,52.794,-2.663,2010.0,1.0,4.0,-1.9,20.0,57.4,61.7
26030,Shawbury,52.794,-2.663,2010.0,2.0,5.9,-0.9,18.0,25.8,53.0
26031,Shawbury,52.794,-2.663,2010.0,3.0,10.4,1.1,12.0,35.2,122.5
26032,Shawbury,52.794,-2.663,2010.0,4.0,14.0,3.0,6.0,19.6,178.8
26033,Shawbury,52.794,-2.663,2010.0,5.0,15.4,5.6,1.0,37.0,183.5
26034,Shawbury,52.794,-2.663,2010.0,6.0,20.8,9.7,0.0,38.6,227.9
26035,Shawbury,52.794,-2.663,2010.0,7.0,20.7,12.8,0.0,74.6,86.1
26036,Shawbury,52.794,-2.663,2010.0,8.0,19.1,10.6,0.0,48.2,135.7
26037,Shawbury,52.794,-2.663,2010.0,9.0,18.0,9.6,0.0,59.0,131.8
26038,Shawbury,52.794,-2.663,2010.0,10.0,14.0,5.5,4.0,67.8,113.8
26039,Shawbury,52.794,-2.663,2010.0,11.0,8.0,0.8,13.0,34.6,75.4
26040,Shawbury,52.794,-2.663,2010.0,12.0,2.0,-5.8,23.0,28.9,41.2
26041,Shawbury,52.794,-2.663,2011.0,1.0,6.4,0.2,16.0,49.2,50.2
26042,Shawbury,52.794,-2.663,2011.0,2.0,9.5,3.5,5.0,47.0,48.8
26043,Shawbury,52.794,-2.663,2011.0,3.0,10.8,1.1,12.0,14.6,131.5
26044,Shawbury,52.794,-2.663,2011.0,4.0,16.9,5.6,1.0,4.8,190.5
26045,Shawbury,52.794,-2.663,2011.0,5.0,16.8,7.5,0.0,45.0,167.3
26046,Shawbury,52.794,-2.663,2011.0,6.0,18.7,8.1,0.0,57.2,184.9
26047,Shawbury,52.794,-2.663,2011.0,7.0,20.2,10.3,0.0,47.8,166.8
26048,Shawbury,52.794,-2.663,2011.0,8.0,20.4,11.0,0.0,27.4,116.6
26049,Shawbury,52.794,-2.663,2011.0,9.0,20.0,10.6,0.0,18.6,131.2
26050,Shawbury,52.794,-2.663,2011.0,10.0,16.6,8.4,0.0,31.8,99.8
26051,Shawbury,52.794,-2.663,2011.0,11.0,12.2,5.9,2.0,34.0,46.4
26052,Shawbury,52.794,-2.663,2011.0,12.0,9.3,2.8,9.0,77.8,50.2
26053,Shawbury,52.794,-2.663,2012.0,1.0,8.8,1.6,9.0,43.6,74.1
26054,Shawbury,52.794,-2.663,2012.0,2.0,7.6,0.9,14.0,19.2,50.8
26055,Shawbury,52.794,-2.663,2012.0,3.0,13.0,3.2,4.0,16.6,153.1
26056,Shawbury,52.794,-2.663,2012.0,4.0,11.1,2.8,6.0,112.4,110.1
26057,Shawbury,52.794,-2.663,2012.0,5.0,16.5,6.9,1.0,50.8,189.2
26058,Shawbury,52.794,-2.663,2012.0,6.0,17.4,10.0,0.0,82.6,83.8
26059,Shawbury,52.794,-2.663,2012.0,7.0,19.3,11.4,0.0,128.2,140.8
26060,Shawbury,52.794,-2.663,2012.0,8.0,20.3,11.7,0.0,86.2,128.3
26061,Shawbury,52.794,-2.663,2012.0,9.0,17.0,7.8,0.0,116.2,140.1
26062,Shawbury,52.794,-2.663,2012.0,10.0,12.7,5.1,3.0,69.6,95.0
26063,Shawbury,52.794,-2.663,2012.0,11.0,9.8,1.9,10.0,86.8,63.5
26064,Shawbury,52.794,-2.663,2012.0,12.0,7.7,0.7,10.0,133.0,51.2
26065,Shawbury,52.794,-2.663,2013.0,1.0,6.0,0.6,18.0,73.1,30.5
26066,Shawbury,52.794,-2.663,2013.0,2.0,6.1,-0.2,15.0,51.6,66.9
26067,Shawbury,52.794,-2.663,2013.0,3.0,5.7,-1.0,19.0,64.1,93.4
26068,Shawbury,52.794,-2.663,2013.0,4.0,11.8,2.1,9.0,10.8,139.8
26069,Shawbury,52.794,-2.663,2013.0,5.0,14.7,5.5,0.0,84.0,163.7
26070,Shawbury,52.794,-2.663,2013.0,6.0,18.3,8.4,0.0,28.4,163.0
26071,Shawbury,52.794,-2.663,2013.0,7.0,24.1,12.1,0.0,59.2,257.4
26072,Shawbury,52.794,-2.663,2013.0,8.0,20.8,11.5,0.0,66.2,125.5
